10089 36421
3084 8842 15895162
1828 3270 1106848
9536 9702 1
9477 940 1454
7508 2604 5216784
9613 9539 14305391
9621 3568 2738359
4826 5605 12295862
3279 9731 3369
7288 2117 3533300
9570 2506 1
882 7815 1
8746 9914 1
464 2838 1
6434 8096 9764064
3322 3695 1
1866 6236 45294
7746 2517 1
4424 5549 1
7282 262 1
4336 515 10033159
6197 9583 4506
5586 9113 3603959
6265 4648 492323
5052 3424 73798
6049 279 3796233
297 4474 12640551
9723 2452 73807
2073 8913 1
8741 380 4718776
9797 7945 7028537
6 1245 1
3780 5158 7657161
7060 6082 36289
984 3239 197221
3188 1889 1
9766 1256 11824497
6458 316 988705
2930 3599 3853386
9265 8316 1
2101 2992 1
9859 10031 1245141
4454 6293 1970953
2529 8677 1084227
6859 9581 21917
9665 4380 7201885
7188 2642 585156
1906 5689 1
4115 2052 1
4070 6187 2817533
7050 6625 5670317
9033 332 41813
5592 7748 1
3565 7621 680718
8164 6597 1616133
7047 7922 5237148
6735 9474 12206460
3910 20 26741
4564 534 5592772
8812 5742 33359
2602 1454 20309
4162 3511 1
5567 8988 1
7077 3372 1499073
8133 5503 10785719
10050 2280 29516
6349 4609 13638783
7574 6014 1
5991 706 1
9462 3306 8114677
7498 2709 1
7114 2943 26111
7476 98 1
735 6489 44282
9316 6809 57911
4839 3120 92818
9980 6949 12201273
3397 5641 6134010
1715 4573 75605
9197 9123 1401525
8787 2231 9688627
7652 7083 5691420
6513 7690 1
6755 8819 93526
3929 6956 26362
3447 632 1
1227 4232 1
8959 566 10959061
4419 9513 68879
814 7503 44020
2043 1342 353981
7614 3940 6495300
1596 840 55739
248 9139 8128502
2432 7769 3291074
1664 5640 2188102
2270 3289 1
9129 3943 1
6559 4306 1
8214 1912 8570402
1444 2548 98599
1646 9356 1
4817 5040 1
7441 3154 14131
8450 8728 1
1370 825 16007
1452 2349 11859737
9697 2218 7873413
5157 8157 8501454
7622 4239 5112781
3198 10084 14030742
5107 10086 1
10050 8527 2942428
9447 8472 1
9527 1483 548524
154 2103 15575863
6469 3685 1
4703 5347 498854
3220 4194 1
1736 3425 519268
5746 4308 1
1232 4634 1
2052 4250 1
4994 8646 4284608
8583 8800 3541824
201 4757 6004539
4090 2127 3021132
8975 8636 1
2144 5069 1395375
8675 5150 28893
6252 7294 1
10056 8125 1
9042 5290 1
746 2476 16939296
1967 1074 1160412
7099 168 1
4738 8575 11045819
4529 4390 1
8387 3580 6998083
282 3816 4152566
5716 1303 1
9304 6433 97651
5402 9820 1727317
1488 578 1
983 1666 4125831
3451 4047 11025089
7668 2173 1
8649 9228 5507644
3212 8401 8252
5282 4534 6787
1406 3311 7794681
8452 6988 1
4095 5802 1
4574 9158 1
9256 8130 7152422
3246 2758 1
8651 4569 1
3501 7650 3945481
8403 2397 2209059
8418 591 73898
8493 4022 1
9014 906 1
9631 5136 56308
9794 814 360051
8676 1508 11997
1057 5114 10954627
9137 197 5508236
2572 8318 14111125
10020 268 2590898
7096 6575 1
7521 3168 1
8972 6585 5279689
5689 7529 5898631
8305 9653 1
2337 1512 4464231
6395 5752 1
2337 2067 1
7937 3481 3328791
959 10018 66045
9047 3393 8316
10054 342 1
646 1254 1
2662 4799 166580
5922 1171 21384
1806 7221 5127772
518 9056 2783387
3064 2561 5482092
7697 3481 4545956
392 1266 1
2666 5988 1
948 8333 37847
7518 787 6984876
5093 1347 64510
2633 2189 6362193
8150 1436 1
2338 4784 69506
4559 8086 4717417
6018 1514 7581999
10061 2478 767732
6568 1928 4708595
4541 3614 6799909
7520 6143 6023017
8764 6682 1
7828 7381 1
7940 9692 29165
8075 6353 46624
2056 6963 1
2581 4363 5779399
2165 2009 7243112
422 10077 42878
9395 2532 1
3732 6218 1466629
2580 50 1
5313 6191 77865
7379 3183 1
2148 5531 1
7799 6352 9231131
7111 6987 6933971
9926 7433 1
477 2578 54511
6924 286 1
930 2350 13221986
9782 3710 1
4438 6726 1
5076 6180 6658
5217 8590 4382185
6092 8836 1
8955 3671 1
769 2226 7115523
1052 1679 1
8410 1914 1
6180 10038 9653130
59 6545 162551
9515 2283 98749
6189 3596 11098
3356 9598 12685
9189 9212 1
6068 1033 91979
8427 1879 92003
8111 8255 8602629
2874 9713 1
7396 7380 989459
8498 9379 1
7908 1868 6012110
9848 6513 34988
6541 7475 3877748
6520 9408 1
2158 3825 87309
7492 7891 92720
6081 7986 5211947
8296 1795 15314238
987 1799 1
9725 4687 1
622 4955 72634
7038 9443 1585216
3205 2640 15713146
2867 3048 11207076
5824 1821 24856
7187 7879 1
3465 7581 10782436
10032 4115 11453955
7797 7226 5759433
1733 9347 1
3506 1342 59927
5490 6484 798478
7677 9636 1
8126 685 26273
6988 1290 6509482
6237 3042 1642218
3351 2897 10468
51 7671 7718997
7278 1408 1
845 5826 36061
8934 6773 55167
73 2760 1
7239 4242 20774
1130 5538 65949
5316 4064 1193996
2248 4366 9127837
802 8052 1
4893 9905 1
5953 6931 10068134
4937 5244 863481
1350 399 4149130
9037 7452 87765
8119 7626 8449145
3394 6683 6643657
9829 6944 75071
7461 7334 65267
2348 3257 65351
3475 771 62579
8522 8168 4540860
4339 5566 58660
3401 5755 2373363
6388 5726 1
8295 3864 8004550
2999 2201 493700
1949 1259 11491011
206 4934 3724530
2357 6530 10760488
2542 3301 54212
131 5388 39625
319 6894 31485
305 5795 4038234
6275 4380 1
604 2979 1
2327 464 81126
7503 5255 1
5604 7189 2590048
6361 4166 1
2298 7168 89149
5574 7065 1
8821 5970 26354
3732 401 6498648
2066 853 11908
6869 8963 4946452
5722 6730 1
1368 738 1
1526 8779 1
3442 1820 1
9866 349 456765
405 9920 1
7641 808 1
9885 7551 3212445
8435 7922 1
9025 4829 1
1664 5546 3618321
5227 2821 22912
1946 4018 17009571
4796 2632 1
5902 9289 3845019
2063 1853 17931
4505 2800 97425
6176 8329 1
7022 3917 8761
3851 941 10781654
6677 7058 7693201
1662 9351 7377925
740 7398 1
9016 8161 7647101
127 8156 1
7751 2105 12693256
3388 9239 6802637
2530 2213 1139288
4001 4321 32114
9186 8831 39598
3052 3626 1
6064 8670 29
6483 7383 23824
1904 8810 2573656
3925 4605 92129
2008 9881 82699
6004 8501 1
770 3159 4024870
847 1980 86601
579 9571 3163
9666 8836 1
6749 7307 56409
246 8113 1782543
4748 711 1
7477 1439 56502
563 2769 74765
600 6046 6997570
546 2538 1
9816 269 3893537
6792 4173 2780026
8681 2908 8133327
9498 1641 9952947
7216 6786 1
6041 4149 47202
2961 4797 73557
9151 9992 5114387
8400 875 6421477
1232 5404 40629
2668 8958 1
445 3595 7258508
3666 1900 1
2367 7889 7924246
2520 8790 1
1060 6319 31761
2664 8178 1061272
5330 9904 1
8640 3589 1
6291 2960 1
4499 4708 1
8887 8582 2243289
7872 10016 1
7867 4424 6375145
7104 9905 1
3588 538 3199
7565 1717 1
2801 8988 1
4384 780 1
2128 3454 1
516 2636 7548194
5307 1319 1
8096 5262 81258
2470 4895 1
6933 4276 1
3652 3796 1
2288 7108 773953
8918 2758 1
8904 4981 1
7766 4545 1
5523 8122 56312
4065 7829 1
6684 4455 1
1594 10084 478251
7482 7131 1
8728 7520 1
2197 6871 45166
5791 3462 42379
1353 3383 70699
488 4254 6054
8179 1569 1
9247 10051 75863
6959 8370 75579
3139 8315 7843449
7626 8309 1
3043 2196 9877136
7112 4462 1
6845 6752 36164
7967 3590 245963
4407 7699 9658829
801 3448 22053
2137 9031 1628240
2467 7622 1
6525 6636 1
5470 5769 1
8243 4097 1
8002 5941 42780
465 1148 1
1061 3772 11692386
2240 4063 1
6418 4345 1
2572 3365 44934
3718 6496 7545274
2281 3086 1
9280 6483 12039467
6814 2509 13133
7254 3599 2572296
2875 5943 1
3506 7761 45450
6724 4937 9947
6245 3114 1
3534 4964 52819
5947 3736 4142938
1785 4743 24619
110 9700 2650599
1972 6201 48753
7278 6062 6172166
3923 1281 1
8364 4575 9802242
587 5544 1503526
903 1349 53615
8266 1511 5280
1424 9137 63815
5983 9481 7392738
6619 745 6436
6860 1137 1
2631 5695 1
9611 2980 16742260
4929 1965 97072
4821 1787 5607462
4867 6702 3524567
5822 7637 89641
4997 1203 1
9762 1630 12520
4436 6227 45199
251 1304 1
8944 5389 1
2499 9600 1
1270 4336 2241980
5305 7781 3942408
2357 484 8839850
5394 9086 13231938
9755 882 61319
4923 5806 6247
8549 7024 34235
10067 414 40957
6182 6305 1479519
1155 7074 75966
8683 8196 1
8334 8452 70692
8445 7959 1
9737 8772 1
3888 4515 1646666
8852 963 59756
4382 8888 1474634
9099 110 5984066
4883 1620 53605
6650 5853 7300441
8450 7486 1
4238 3609 1
322 10008 28571
8981 3246 1
1386 6730 1
2460 9341 1
5891 6727 1
2658 7255 1307707
9173 8804 1
1206 3371 90580
414 7455 9118931
6591 3899 1
6762 376 8100904
9917 7830 1
6483 7116 3455144
3825 7585 1745538
4779 5872 16352
8299 3765 8014384
116 150 11010434
6351 1776 93374
1796 4433 13810
9404 8738 10523243
8799 3136 5921475
4303 1640 1014441
438 5983 40183
7192 7383 1
5336 4337 1
882 2965 34105
8631 5766 1
6085 4991 1677342
8165 3422 5058296
4931 1962 1
3905 5287 25094
8590 9946 5255771
7212 4894 11287511
10061 2945 1
7250 8070 1
3551 5212 2862535
6148 2330 1
4747 4753 1
8115 1473 1
4349 448 1
9903 5699 1
3289 113 10713
5209 8673 49211
1068 286 85533
3962 3639 21559
4169 5148 6892134
1592 4358 507073
8558 4207 1
6899 689 1
6875 386 3818100
9275 1421 5942316
1829 2003 10077060
8825 3615 8201
9518 6589 13140318
1661 8880 3616115
1556 7625 37653
6896 687 1
3519 2708 1
2329 2619 84327
8811 1798 1
1144 3661 10992543
5294 7663 392378
8529 1333 3745624
9369 6827 9213131
3517 2098 1
4483 8807 1
586 49 879928
4093 5134 1
1750 2637 3774494
2474 5118 51231
2311 8812 1
2374 5750 1
10009 10037 8189583
6866 6117 96426
8559 689 23634
4034 1068 84982
9663 7516 3372577
9412 2968 91536
1141 7279 1
1650 7263 1
5458 8397 1
7210 3400 7759119
987 6250 10432739
7852 6186 2005663
8765 5540 93836
6723 4914 1
2091 1289 1999669
5581 2615 4219185
4310 3466 91923
9209 4574 1
7598 4818 1
1828 6617 45473
9153 4868 336908
9433 8779 1
2648 5733 86324
8870 8964 4147604
9910 8626 1
5561 950 785678
5144 5761 21834
807 4423 1
6081 5918 2776820
5100 4748 8300468
7048 5654 25951
2373 2250 1
870 8965 1
5246 6485 1
5355 8965 1
7820 5354 21994
7728 4651 1
1580 6158 1
2664 5750 54715
7756 9336 1
5386 723 7153636
2610 1940 79296
9145 9598 1
4416 2435 333206
2432 3772 11005781
9091 3163 10914
40 1997 1764264
2919 1881 45676
6858 824 1
4591 3769 36359
2744 2142 11541117
2632 237 56357
9079 7617 1
4783 9885 1
1995 2394 12335458
2754 1679 1
4422 372 58827
664 2525 5174818
4927 2089 9247785
9799 6898 1
3631 7022 11432973
9387 9240 3018229
1283 4216 10752484
5871 8001 1
5422 8768 62300
3098 8480 1
5270 6739 1
8278 3457 1
7723 8308 1
4447 7677 8330662
1172 540 69282
6947 1660 3963196
1705 7233 1
6889 2641 96826
9945 9745 8358653
3706 4976 8128576
9893 3790 11709
6114 8751 13612
7160 4095 1
3193 5607 95690
4021 5251 1
412 693 1
3036 7574 5315823
9249 863 1
3188 7666 1020
4736 1319 67150
6598 987 1133674
6532 9166 1
7239 9163 38377
1506 8355 59723
3888 1195 1
3263 5260 1
2284 8004 7972791
5099 6949 51318
7089 4273 1
3262 2344 83513
8664 9122 1834043
7603 870 5473592
1008 597 38460
83 3974 3947091
2852 5264 2450961
4417 3138 1
6677 9267 8187655
132 2911 11357329
9683 1342 1
5668 3899 44149
6305 2567 1
5007 4660 1
730 7676 9123708
5430 9287 275355
1205 9651 1
529 2978 1640525
586 5637 71227
8527 6626 6094978
4469 7341 64050
2178 8703 1
8534 8079 4164
511 6571 1
646 9906 1
6329 3847 9316387
8926 6571 1
8509 7190 5805587
8340 4594 1
1060 1508 9140892
5962 7422 1
253 4370 3549792
5636 8047 1
2471 755 5827831
8134 9936 6476828
4190 4892 58012
5165 3382 41984
8675 8763 2989117
2317 7653 1
6639 7191 10818344
5930 8031 3933449
2273 2927 65944
485 1650 16375196
6113 815 1
3991 7512 1
6420 2060 7930156
9182 3224 65063
7736 4883 1
3329 9598 1
757 8173 49856
850 505 71129
9267 9775 95601
9023 4388 15645194
417 6715 14465792
134 2165 1
714 46 22581
8455 8753 55796
436 860 5389080
4262 10039 1
9383 2174 1
70 7748 1
9331 7513 7898594
9672 2879 1
7782 7082 66707
4811 5815 30772
8177 8471 1169507
7265 2527 1
2078 5807 1
8469 6557 9664476
1431 6744 17536
6483 8178 1
6603 5118 4014633
868 5813 79967
2729 6010 9031351
5241 4409 1
2521 2829 9330298
3722 3121 93995
6315 5734 6447796
2813 7102 7292694
3897 5420 8555708
9683 9418 1
2399 7742 7043951
40 7382 1
3592 4765 1
8190 6404 7405
3430 3546 1
7411 2793 6052580
9313 3552 50084
3097 5799 11140147
6685 7395 1778444
3336 4603 7098841
8173 6379 2929485
2149 993 35619
7234 5260 68307
6518 8111 84798
9122 8348 69637
7564 4174 31602
5752 5641 6271689
1215 8527 1
1275 8617 7721645
4132 8446 1
6544 848 1
6477 9985 1
9296 3455 1
4911 7431 2139974
3533 4071 26461
8752 1210 9400179
2247 6926 4514484
5669 2156 95618
8212 9882 7038237
8181 4806 13733370
623 3452 40094
1400 1483 4885557
316 6429 9442108
909 978 3224242
4939 863 1
8337 370 51268
8411 2164 49135
2123 7029 14306194
473 3952 7918121
814 4918 20612
2266 9988 1
215 6083 73818
5793 7276 4919314
3302 5807 6129325
2688 7096 1
8371 6867 1
6487 2486 1
976 10061 1
4393 4642 1
2197 4656 4932
1729 6389 4206645
1138 2491 7898
7798 1715 1
3690 7059 1
8412 8303 1
2341 4397 51246
5361 6499 2742062
6365 4384 11480777
2585 9017 1
2802 9081 1
1693 1983 1
6247 4454 6574060
3353 9413 53841
6810 3051 13349438
5563 91 11176528
8838 7083 6207905
6574 7279 1
1406 280 1
2021 8563 1
533 6935 20423
4643 9895 91889
4692 6146 1
3446 9019 82310
6773 380 83480
8519 7473 671415
2856 1295 26576
8274 1068 1
7970 7012 5308
8014 5712 14814
8568 5718 44785
6935 8651 58888
1977 6214 1760366
2270 4466 3273743
9094 7726 4512736
1092 9770 66387
6034 1342 1
912 3959 77421
5423 9789 7537069
8414 525 1676402
5426 6020 29752
4845 5788 1
1815 8074 1
4087 9119 1
9428 2019 260068
9142 4437 1
5547 2006 1
3495 4109 32854
8104 5548 3157144
8314 1438 8123873
7050 2704 1
5019 6093 1
3954 5626 68304
5380 8838 1
4288 6571 1
4088 6663 8648293
9137 2772 4459447
6291 8428 1
3417 6644 80764
3728 1215 1263937
8502 3369 3211133
9013 2960 1
6612 2087 1
3635 6414 10770875
3187 6351 1
2234 6126 1
1429 1676 5721
9591 8672 1
8531 9885 1
1084 1775 10623513
8852 776 16180315
4974 7816 1
1214 2226 96860
73 6585 12109331
1264 6362 34223
7047 7967 12668791
9770 8251 1676430
9239 6962 5806135
4784 2866 1
6915 6279 60426
7143 2912 83434
6394 3653 3305191
1745 2900 59366
5113 7017 95417
2724 2214 1
10012 478 14414
7532 4472 4555922
2473 8667 27301
263 9757 1
7030 6940 1
4541 76 961142
9329 3194 73835
3235 7564 75530
10012 3268 1
2169 10030 51046
7764 4098 57077
6835 2516 3927164
6828 848 1
6875 4512 1
3176 5937 65281
7392 7954 11611
4145 7130 62517
4149 3290 1
2481 9386 51129
390 1134 1471065
7548 5841 1
9614 8750 29564
9437 1344 1
830 6420 1
8345 917 1
4082 1269 1
9751 319 1173209
8391 5201 57942
1492 6363 1717893
9502 1567 66715
2240 8507 78424
2221 7476 9935073
1549 2648 8350331
8274 8918 1
4327 9749 87610
9613 9506 2391243
8546 124 4489424
7148 2113 27490
6859 8106 20981
4977 5418 1
4283 8908 1
9726 6865 80146
5992 9220 1
7322 9001 70771
4996 5340 1
269 616 3556967
5505 4104 1
6791 72 1
3808 7770 47771
7541 4976 63441
4263 5334 9341829
1148 1007 957910
4373 2006 1776819
5161 3059 5777150
2667 3868 1
7444 9479 11319654
503 7590 1
6809 64 1
6909 5597 35965
7578 4975 5435226
3288 964 92028
3960 9548 88586
3405 4061 1
8439 8287 1
1078 3200 3299
962 3403 1
8491 6447 3810290
2823 4961 54225
8206 6011 1585730
5185 1753 1
7753 5621 9835215
286 997 1
4782 2230 5480745
6684 1730 1
1573 4209 1
1481 3189 1712976
8341 7007 47347
7306 8628 1
8512 5091 1
3554 4117 89719
2496 9419 13480765
62 8454 4944047
1404 1237 1
5946 7762 58331
4931 3966 1
7576 7769 1
4217 9561 1
5548 5085 7562201
5113 8899 59716
2908 4767 1
6448 5702 2170156
8962 9924 1395048
6679 5465 4778359
1973 3373 34132
4225 1479 1667092
7041 5699 7631748
2533 4909 1
8587 1148 87507
3895 9995 4574690
9692 4752 40651
5185 4121 72074
8041 2846 13685269
5514 4858 1
6880 3889 1
6917 2100 13094718
373 324 53710
6197 4009 9822977
2851 868 1
7748 2988 1
7133 1395 857619
2411 6569 1
1122 6636 1
350 9245 39768
702 1435 66873
3652 8424 1
6448 7078 81909
5360 8668 1
5266 108 7734
2110 9898 1
9857 7592 61626
676 9114 1535594
2680 427 2213253
7834 8717 46098
5635 8553 916809
3361 4922 1
7025 6071 98768
4679 7575 8687
8282 5513 87583
1701 8179 24225
2965 4836 2543133
7208 6827 14091
7353 8518 4470245
7217 8998 1
1695 7934 1
3417 393 30154
6078 9178 4501844
4871 6802 70811
3754 7840 1
6182 4771 1
7857 3601 1
8598 4880 4173
3833 4010 1
7903 8245 3409
7297 4354 70290
8795 8502 12208056
7454 7052 1
1954 552 6554008
8787 9939 84668
8371 2260 2370976
3780 2512 702118
5841 8607 12277442
2084 7259 6788166
5595 8018 1
6539 1718 1
3082 1385 4163098
9098 6146 2836483
7544 4298 3209494
2761 9576 80397
4654 6149 1
2789 4433 1
5794 3021 1
3800 6091 65731
998 4854 2792217
2922 1222 5462
9685 5237 1
4737 1485 1114805
3523 5833 1
725 4173 16119204
3985 6127 63332
2134 5956 1
1037 1866 35211
4029 3993 84965
4332 8843 12474
6259 9847 1
7192 4266 1
3830 8126 1
9015 394 93384
4838 4210 1
2694 9420 13736682
9970 8202 1
9546 7031 1
134 493 8116118
4779 351 11096211
9566 8816 2515550
8583 6895 75205
4425 5962 1890540
3071 9321 1
6262 691 8598
1782 3467 1
9761 3429 1797936
10075 1646 1819870
2530 4454 2390950
2112 5227 9628594
1957 2073 77824
4614 1362 42251
967 9109 1
3548 3426 86831
3949 5170 2108586
2654 1673 6164618
4067 6337 382663
2415 9869 4329137
1211 2912 7017676
8301 566 82263
4482 8989 1
1034 9787 6825837
157 8178 41572
10046 9944 8476
3982 6197 1
8434 9393 1
4896 3337 2105933
8389 768 86888
1687 4552 6997198
8855 9080 59354
9247 1909 1
8524 3605 10473537
4326 6824 4098060
2776 5806 1071266
9318 235 1592
9784 4524 38559
6625 4404 91806
5097 6579 15348891
7727 2711 17145
9816 6626 1152
1902 9857 4421217
4457 5889 2064724
1290 5093 7843933
10085 3057 1
4739 8054 6277221
1884 8582 91055
7082 4267 9815414
2200 6845 1
9883 5063 1
2562 5818 86410
256 1253 871680
3788 2575 86144
2790 8063 1
9976 4327 1
9256 567 218644
5646 2089 1
8063 9838 93491
7015 2819 29017
5721 980 1
7497 141 39634
5363 6019 4035093
6711 5793 4534377
4371 2011 13137472
9569 3187 8998450
9949 3921 17780
8045 1848 58983
3132 2338 1248
9261 3341 10215511
7823 1636 1
673 5788 95964
6818 3006 1
32 6844 1
1333 7623 56943
2041 10032 86381
9180 517 539590
5765 3841 1
6897 3484 39203
3632 8286 1
70 5696 4548446
8023 8396 87161
1818 1761 1
4376 7140 26419
1071 3480 7945930
2975 1803 3939630
8122 631 1
6796 8007 1274588
6137 2478 87639
2175 6960 9809966
43 1908 1
6998 8898 1
8099 1134 1
1251 9590 1
3773 8652 47836
4465 1097 1
6538 1132 4933739
7363 2679 46148
1711 7454 11998687
4234 1719 1
435 7754 1
1802 8950 13194109
9484 5972 1620
2893 4409 459098
3961 7275 1
4846 4350 4734617
8485 10037 13035171
9285 2086 1
3948 3726 13513655
10038 2087 1
4345 7683 4154957
8053 6837 3575120
7406 5035 1
4432 4861 1
6411 4919 2173707
10009 2429 5974071
796 2320 10338654
3453 2474 1
4080 7545 8072901
9307 541 5178999
7598 4200 1495
5428 1064 2078899
6961 1401 1
2876 4090 75555
3734 5957 12694792
8767 2166 2909595
4743 7131 80166
9574 1503 1
8833 5536 1
3864 3548 1
6842 9723 3742389
2290 344 1
5613 6943 1
6104 8404 10047279
1855 7949 1
1563 8913 16100
2660 9208 81848
6831 10004 59239
1690 740 11947701
469 3616 1
2023 8757 3882423
2307 9114 1
9377 552 15783673
6800 1746 53443
6590 1239 15639
1573 3915 1
6077 1771 1
3040 6881 94339
7903 1441 83814
2165 2160 4272457
2165 2488 14119620
7283 2158 1581964
6555 2701 1
6550 1271 681
957 7423 65713
7991 3523 2379652
1643 3790 9872700
775 6147 1
1661 3504 1
4444 6244 3776102
3689 7084 2059693
3198 3110 1
6280 6402 77558
3403 7375 63160
927 8080 70663
5786 1844 6670375
9656 4545 1
6537 4983 12258626
5316 8131 83656
841 6642 82206
9572 2444 52091
3838 2795 1079342
5804 2837 1
4661 9201 8758
5396 5161 28785
3187 6090 1
1109 9728 14636848
4606 9220 66729
6004 1753 91800
6572 2797 1
1850 2660 1
5351 5363 1
8310 8511 2006771
498 3502 1
7389 3693 34361
6207 9938 1
6086 3878 1
6103 3208 1
7346 8210 8303543
2141 2484 1
2062 903 1
9030 7819 71944
1511 6755 8737073
5143 7868 1
1626 3767 4618664
3720 3851 1
9792 7634 1163832
6934 5925 1
2951 8563 2783190
6598 6032 34595
9811 559 1
717 9675 1
4762 3888 35761
8329 1553 11602392
8112 6357 1
8518 8394 855317
3091 1148 10048621
4409 7792 1
8145 2307 3685732
1988 4003 1
4607 5409 34413
1687 5250 13498483
2994 7316 57965
7527 8417 1
8767 4275 8565324
3805 496 16228
5108 6886 8664037
973 6182 6172877
7935 991 96717
2742 10026 7873347
6815 8428 3817
5698 4048 1
365 4147 24367
6652 8246 1
452 9008 1253
4897 7871 1
7854 6030 400647
7345 3974 5526081
4223 1844 74013
2994 9558 81911
5343 3058 36187
8571 2243 96309
5157 5728 6630051
2752 347 10191
5968 9519 1484
8128 673 1
4688 5560 1
5858 3216 1
3696 9210 1
8462 6878 8879448
1687 3898 15026963
3911 8948 5055807
551 3728 95766
6608 3211 11345688
6016 8851 88979
2836 3648 53905
8594 1649 13579539
7084 8612 2707088
8753 4279 1
1199 5744 30166
7070 1273 1
3985 6036 1
6661 8728 4303030
1837 7142 64546
373 4481 1
2549 7443 10789607
8924 3467 1
5530 7980 1
2811 8224 38842
7537 8240 1
8847 6190 80377
3453 6228 26784
6895 3397 55779
9371 8510 7142
7740 8860 1
3623 1995 1
3808 6670 30479
1329 3913 1
2573 8206 1
9942 3939 16643611
8128 5650 87873
1785 700 98655
1204 9775 6011282
5947 5532 440283
5597 8264 6140
5838 718 1
1856 2343 7139731
1298 8116 4346086
2841 975 2396634
8319 2949 5928966
4842 5338 8055466
7099 1214 1
2423 4878 10594033
2888 4626 1
5530 4244 48900
9601 4594 2601825
214 3297 1
57 2393 6183099
6832 5427 4144153
8507 7033 1
2691 6913 76189
5970 6051 6865717
7281 2152 66303
2175 7053 72900
5462 4409 90091
3980 4561 1
1266 3366 6111142
7317 9244 1112064
2880 5543 1
3751 4366 9095788
10085 2580 6517754
3911 8991 1
5544 8942 58224
5113 6788 7289453
730 4809 17201
7903 9484 26830
9120 1650 62917
6229 3061 80172
1567 731 74819
2044 2176 1
1539 8907 1
6477 2241 1
3341 8302 5798
4034 7262 22550
1697 2275 93831
2202 4832 81721
857 8111 1
2810 9576 1
2951 7250 9729048
3987 1762 1
9096 804 1289767
